"EU-OfflineRaidProtection-GenOne-CrossArk5 - (v321.1)","5.101.166.100","27015","7777"
"EU-PVP-Official-Valguero528 - (v321.1)","85.190.154.112","27017","7779"
"EU-PVP-Official-Extinction-SmallTribes57 - (v321.1)","5.101.166.12","27017","7779"
"NA-PVP-Official-TheIsland40 - (v321.1)","37.10.127.11","27015","7777"
"EU-PVP-Official-Valguero-SmallTribes86 - (v321.1)","85.190.154.79","27017","7779"
"EU-PVE-Official-TheIsland199 - (v321.1)","5.101.166.137","27015","7777"
"NA-PVP-TheCenter-CrossArk14 - (v321.1)","95.156.213.144","27017","7779"
"NA-PVP-Official-GenOne-SmallTribes105 - (v321.1)","37.10.127.68","27017","7779"
"NA-PVE-Official-TheIsland46 - (v321.1)","85.190.157.178","27015","7777"
"EU-PVE-Official-Ragnarok72 - (v321.1)","5.101.166.191","27015","7777"
"EU-PVE-Official-Extinction510 - (v321.1)","5.101.166.234","27017","7779"
"NA-PVE-Official-TheIsland82 - (v321.1)","85.190.159.162","27015","7777"
"EU-PVP-Official-Ragnarok-SmallTribes10 - (v321.1)","5.101.166.54","27015","7777"
"EU-PVP-Official-TheIsland9 - (v321.1)","85.190.155.70","27019","7781"
"EU-PVP-Official-Ragnarok-SmallTribes46 - (v321.1)","5.62.127.6","27023","7785"
"NA-PVE-Official-CrystalIsles846 - (v321.1)","95.156.213.154","27021","7783"
"OC-PVP-Official-Valguero579 - (v321.1)","128.0.115.23","27017","7779"
"EU-PVE-Official-CrystalIsles869 - (v321.1)","46.251.238.170","27023","7785"
"EU-PVP-Official-TheCenter714 - (v321.1)","5.101.166.11","27017","7779"
"EU-PVP-Official-GenOne682 - (v321.1)","85.190.155.154","27015","7777"
"NA-PVE-Official-Extinction499 - (v321.1)","37.10.127.64","27015","7777"
"NA-PVE-Official-CrystalIsles831 - (v321.1)","95.156.213.149","27021","7783"
"NA-PVP-Official-GenOne625 - (v321.1)","85.190.157.147","27021","7783"
"OC-PVP-Official-TheIsland91 - (v321.1)","128.0.115.19","27021","7783"
"EU-PVE-Official-TheCenter706 - (v321.1)","46.251.238.154","27017","7779"
"EU-PVE-Official-TheIsland346 - (v321.1)","46.251.238.149","27017","7779"
"NA-PVE-Official-TheIsland80 - (v321.1)","85.190.159.160","27015","7777"
"NA-PVP-Official-TheIsland185 - (v321.1)","85.190.157.157","27017","7779"
"EU-PVE-Official-CrystalIsles868 - (v321.1)","46.251.238.170","27021","7783"
"NA-PVE-Official-Aberration729 - (v321.1)","95.156.213.136","27015","7777"
"NA-PVP-Official-Valguero577 - (v321.1)","85.190.158.51","27015","7777"
"EU-PVP-Official-TheIsland14 - (v321.1)","85.190.155.87","27015","7777"
"NA-PVP-Official-Ragnarok-SmallTribes27 - (v321.1)","85.190.159.30","27019","7781"
"NA-PVP-Official-Ragnarok-SmallTribes43 - (v321.1)","85.190.157.170","27015","7777"
"EU-PVP-Official-Extinction-SmallTribes63 - (v321.1)","5.101.166.201","27017","7779"
"EU-PVE-Official-Extinction492 - (v321.1)","5.101.166.199","27017","7779"
"EU-PVP-Official-TheIsland328 - (v321.1)","85.190.148.213","27019","7781"
"EU-OfflineRaidProtection-TheIsland-CrossArk5 - (v321.1)","85.190.148.214","27015","7777"
"PVP-Official-ScorchedEarth-ARKpocalypse3 - (v321.1)","46.251.238.109","27015","7777"
"NA-PVE-Official-CrystalIsles832 - (v321.1)","95.156.213.149","27023","7785"
"EU-PVE-Official-Aberration744 - (v321.1)","46.251.238.156","27015","7777"
"NA-PVP-Official-Extinction-SmallTribes126 - (v321.1)","95.156.213.142","27017","7779"
"NA-PVE-Official-TheIsland49 - (v321.1)","85.190.157.181","27015","7777"
"NA-PVP-Official-TheIsland772 - (v321.1)","95.156.213.138","27021","7783"
"EU-PVE-Official-CrystalIsles871 - (v321.1)","46.251.238.171","27019","7781"
"NA-PVP-Official-TheIsland23 - (v321.1)","85.190.157.169","27015","7777"
"NA-PVP-Official-TheIsland31 - (v321.1)","85.190.158.42","27015","7777"
"NA-PVP-Official-Extinction438 - (v321.1)","85.190.152.28","27017","7779"
"EU-PVE-Official-CrystalIsles875 - (v321.1)","46.251.238.172","27019","7781"
"NA-PVE-Official-CrystalIsles843 - (v321.1)","95.156.213.153","27021","7783"
"NA-PVP-Official-TheIsland186 - (v321.1)","37.10.127.84","27015","7777"
"NA-PVP-Ragnarok-PrimPlusCrossArk3 - (v321.1)","85.190.158.37","27017","7779"
"NA-PVE-Official-Extinction500 - (v321.1)","37.10.127.64","27017","7779"
"EU-PVP-Official-TheIsland436 - (v321.1)","5.101.166.212","27015","7777"
"NA-PVE-Official-CrystalIsles833 - (v321.1)","95.156.213.150","27019","7781"
"NA-PVE-Official-TheIsland338 - (v321.1)","85.190.157.183","27017","7779"
"EU-PVP-Official-GenOne783 - (v321.1)","46.251.238.157","27021","7783"
"NA-PVP-Official-TheIsland416 - (v321.1)","85.190.156.73","27015","7777"
"NA-PVP-Official-TheIsland334 - (v321.1)","85.190.152.140","27019","7781"
"EU-PVP-Official-Valguero-SmallTribes82 - (v321.1)","5.101.166.196","27015","7777"
"NA-PVE-Official-CrystalIsles849 - (v321.1)","95.156.213.155","27017","7779"
"EU-PVE-Official-ScorchedEarth747 - (v321.1)","46.251.238.157","27015","7777"
"OC-PVP-Official-TheIsland94 - (v321.1)","128.0.115.20","27019","7781"
"EU-PVE-Official-TheIsland198 - (v321.1)","46.251.238.147","27015","7777"
"NA-PVE-Official-CrystalIsles840 - (v321.1)","95.156.213.152","27021","7783"
"EU-PVE-Official-Ragnarok42 - (v321.1)","85.190.154.103","27015","7777"
"EU-PVP-Official-Ragnarok-SmallTribes37 - (v321.1)","46.251.238.106","27015","7777"
"EU-PVP-TheIsland-CrossArk13 - (v321.1)","85.190.155.150","27017","7779"
"EU-PVP-Official-TheIsland10 - (v321.1)","85.190.155.80","27017","7779"
"NA-PVE-Official-Extinction456 - (v321.1)","95.156.213.134","27021","7783"
"EU-PVP-Official-GenOne672 - (v321.1)","85.190.155.246","27021","7783"
"NA-PVP-Official-Aberration-SmallTribes31 - (v321.1)","37.10.127.12","27015","7777"
"OC-PVP-Official-TheCenter95 - (v321.1)","128.0.115.31","27017","7779"
"NA-PVP-Official-TheIsland411 - (v321.1)","85.190.152.59","27017","7779"
"EU-PVP-Official-TheIsland787 - (v321.1)","46.251.238.159","27021","7783"
"EU-PVP-Official-TheIsland4 - (v321.1)","46.251.238.104","27021","7783"
"OC-PVE-Official-Ragnarok208 - (v321.1)","128.0.115.32","27015","7777"
"EU-PVP-Official-TheIsland3 - (v321.1)","85.190.148.230","27023","7785"
"OC-PVE-Official-Extinction486 - (v321.1)","128.0.115.24","27017","7779"
"NA-PVP-Official-GenOne611 - (v321.1)","85.190.153.97","27021","7783"
"EU-PVE-Official-TheCenter758 - (v321.1)","46.251.238.160","27019","7781"
"EU-PVE-Official-CrystalIsles856 - (v321.1)","46.251.238.167","27021","7783"
"NA-PVP-Official-GenOne610 - (v321.1)","37.10.127.13","27021","7783"
"EU-PVP-Official-TheIsland786 - (v321.1)","46.251.238.158","27023","7785"
"NA-PVE-Official-TheIsland405 - (v321.1)","37.10.124.239","27019","7781"
"NA-PVE-Official-Extinction506 - (v321.1)","85.190.157.159","27019","7781"
"EU-PVP-Official-TheCenter-SmallTribes36 - (v321.1)","31.214.160.243","27019","7781"
"EU-PVP-Official-GenOne677 - (v321.1)","85.190.155.152","27017","7779"
"EU-PVP-Official-Valguero-SmallTribes83 - (v321.1)","5.101.166.196","27017","7779"
"NA-PVP-Official-Valguero-ClassicPVP24 - (v321.1)","37.10.127.67","27017","7779"
"NA-PVP-Official-Extinction446 - (v321.1)","85.190.156.23","27017","7779"
"EU-PVP-Official-Ragnarok-SmallTribes4 - (v321.1)","85.190.148.211","27015","7777"
"EU-PVP-Official-Valguero530 - (v321.1)","46.251.238.180","27015","7777"
"NA-PVP-Official-TheIsland419 - (v321.1)","85.190.157.61","27015","7777"
"NA-PVP-GenOne-CrossArk10 - (v321.1)","37.10.127.66","27025","7787"
"EU-PVE-Official-Ragnarok388 - (v321.1)","5.101.166.101","27015","7777"
"PVP-Official-Aberration-ARKpocalypse5 - (v321.1)","46.251.238.109","27019","7781"
"NA-PVP-Official-TheIsland187 - (v321.1)","37.10.127.84","27017","7779"
"NA-PVP-Official-TheIsland183 - (v321.1)","85.190.158.32","27021","7783"
"EU-PVP-Official-Valguero536 - (v321.1)","85.190.154.25","27017","7779"
"EU-OfflineRaidProtection-Extinction-CrossArk5 - (v321.1)","5.101.166.102","27019","7781"
"EU-PVP-Official-TheIsland17 - (v321.1)","85.190.155.90","27017","7779"
"NA-PVP-Official-TheCenter358 - (v321.1)","85.190.159.136","27017","7779"
"NA-PVE-Official-CrystalIsles836 - (v321.1)","95.156.213.151","27019","7781"
"NA-PVP-Official-Ragnarok-SmallTribes40 - (v321.1)","85.190.157.166","27015","7777"
"NA-PVP-CrystalIsles-CrossArk14 - (v321.1)","95.156.213.145","27021","7783"
"EU-PVE-Official-Ragnarok397 - (v321.1)","46.251.238.147","27021","7783"
"EU-PVE-Official-TheIsland395 - (v321.1)","46.251.238.150","27015","7777"
"EU-PVE-Official-Ragnarok196 - (v321.1)","5.101.166.136","27015","7777"
"EU-PVP-Official-TheIsland176 - (v321.1)","85.190.148.230","27021","7783"
"EU-PVP-Official-Extinction481 - (v321.1)","5.101.166.197","27021","7783"
"NA-PVP-Official-Ragnarok-SmallTribes41 - (v321.1)","85.190.157.166","27017","7779"
"NA-PVP-Official-Aberration302 - (v321.1)","37.10.124.121","27021","7783"
"EU-PVE-Official-Ragnarok210 - (v321.1)","85.190.154.103","27017","7779"
"EU-PVP-Official-Valguero716 - (v321.1)","5.101.166.11","27021","7783"
"NA-PVE-Official-Ragnarok68 - (v321.1)","95.156.213.133","27015","7777"
"NA-PVP-Official-GenOne620 - (v321.1)","37.10.124.241","27021","7783"
"EU-PVE-Official-GenOne746 - (v321.1)","46.251.238.156","27019","7781"
"NA-PVP-Official-GenOne618 - (v321.1)","37.10.124.240","27023","7785"
"NA-PVP-Official-Extinction-SmallTribes60 - (v321.1)","85.190.152.15","27017","7779"
"EU-PVE-Official-Valguero513 - (v321.1)","5.101.166.214","27017","7779"
"NA-PVP-Official-Extinction-SmallTribes73 - (v321.1)","37.10.127.65","27015","7777"
"NA-OfflineRaidProtection-Aberration-CrossArk6 - (v321.1)","85.190.158.60","27017","7779"
"EU-PVE-Official-Valguero519 - (v321.1)","46.251.238.155","27017","7779"
"EU-PVP-Official-Extinction-SmallTribes70 - (v321.1)","5.101.166.202","27015","7777"
"NA-PVP-Official-ScorchedEarth370 - (v321.1)","85.190.159.139","27015","7777"
"NA-PVP-Official-GenOne621 - (v321.1)","37.10.124.123","27023","7785"
"NA-PVP-Official-Ragnarok-SmallTribes9 - (v321.1)","85.190.156.33","27019","7781"
"EU-PVP-Official-Valguero-SmallTribes87 - (v321.1)","85.190.154.79","27019","7781"
"NA-PVP-Official-TheCenter356 - (v321.1)","85.190.152.140","27017","7779"
"EU-PVP-Official-TheIsland327 - (v321.1)","85.190.148.229","27023","7785"
"NA-PVP-Official-TheIsland422 - (v321.1)","85.190.157.147","27015","7777"
"EU-PVP-Official-GenOne684 - (v321.1)","85.190.155.154","27019","7781"
"NA-PVE-Official-Valguero563 - (v321.1)","85.190.152.252","27017","7779"
"NA-PVP-Official-GenOne627 - (v321.1)","85.190.152.12","27023","7785"
"EU-PVP-Official-Aberration232 - (v321.1)","85.190.155.189","27017","7779"
"EU-PVP-Official-TheIsland12 - (v321.1)","85.190.155.82","27017","7779"
"EU-PVP-Official-Extinction-SmallTribes56 - (v321.1)","5.101.166.12","27015","7777"
"NA-PVP-Official-Valguero-SmallTribes74 - (v321.1)","31.214.128.21","27015","7777"
"EU-OfflineRaidProtection-TheCenter-CrossArk5 - (v321.1)","85.190.148.214","27017","7779"
"Asia-PVP-TheIsland141 - (v321.1)","36.27.209.106","27015","7777"
"NA-OfflineRaidProtection-GenOne-CrossArk6 - (v321.1)","37.10.127.63","27021","7783"
"NA-PVE-Official-Extinction460 - (v321.1)","37.10.127.91","27017","7779"
"NA-PVE-Official-Extinction441 - (v321.1)","85.190.156.21","27015","7777"
"EU-PVP-Official-Ragnarok-SmallTribes16 - (v321.1)","5.101.166.55","27015","7777"
"EU-PVP-Official-Ragnarok-SmallTribes17 - (v321.1)","5.101.166.55","27017","7779"
"EU-PVP-Official-Valguero-SmallTribes88 - (v321.1)","5.101.166.104","27015","7777"
"EU-PVE-Official-Extinction493 - (v321.1)","46.251.238.181","27017","7779"
"NA-PVP-Official-Ragnarok-SmallTribes33 - (v321.1)","37.10.127.12","27019","7781"
"OC-PVE-Official-GenOne699 - (v321.1)","128.0.115.17","27027","7789"
"NA-PVE-Official-Extinction501 - (v321.1)","37.10.127.64","27019","7781"
"EU-PVP-Official-TheIsland13 - (v321.1)","85.190.155.84","27015","7777"
"EU-PVP-Official-TheIsland398 - (v321.1)","85.190.148.206","27017","7779"
"EU-PVP-Official-Valguero534 - (v321.1)","5.101.166.106","27019","7781"
"NA-PVP-Official-TheIsland414 - (v321.1)","85.190.152.33","27017","7779"
"EU-PVE-Official-GenOne648 - (v321.1)","85.190.155.145","27021","7783"
"EU-PVE-Official-CrystalIsles872 - (v321.1)","46.251.238.171","27021","7783"
"EU-PVP-Official-TheCenter-SmallTribes29 - (v321.1)","46.251.238.106","27023","7785"
"EU-PVP-Official-TheIsland20 - (v321.1)","85.190.155.140","27015","7777"
"EU-PVP-Official-Aberration-SmallTribes28 - (v321.1)","46.251.238.106","27021","7783"
"EU-PVE-Official-CrystalIsles858 - (v321.1)","46.251.238.167","27025","7787"
"EU-PVP-Official-Valguero542 - (v321.1)","5.101.166.215","27017","7779"
"EU-PVP-Official-TheIsland333 - (v321.1)","46.251.238.148","27017","7779"
"EU-PVP-Official-CrystalIsles824 - (v321.1)","46.251.238.171","27017","7779"
"EU-PVE-Official-CrystalIsles865 - (v321.1)","46.251.238.169","27023","7785"
"EU-PVE-Official-TheCenter396 - (v321.1)","46.251.238.150","27017","7779"
"EU-PVP-Official-Aberration-SmallTribes22 - (v321.1)","5.101.166.120","27015","7777"
"NA-PVP-Official-Valguero-SmallTribes77 - (v321.1)","37.10.127.82","27015","7777"
"EU-PVP-Official-TheIsland707 - (v321.1)","46.251.238.154","27019","7781"
"EU-PVE-Official-Extinction509 - (v321.1)","5.101.166.206","27017","7779"
"OC-PVP-Official-TheIsland94b - (v321.1)","128.0.115.20","27025","7787"
"EU-PVP-Official-GenOne679 - (v321.1)","85.190.155.153","27015","7777"
"NA-PVP-Official-Valguero-SmallTribes91 - (v321.1)","37.10.127.82","27019","7781"
"NA-PVE-Official-Extinction444 - (v321.1)","37.10.127.91","27015","7777"
"NA-PVE-Official-TheCenter743 - (v321.1)","95.156.213.140","27019","7781"
"NA-PVE-Official-Extinction503 - (v321.1)","37.10.127.66","27015","7777"
"NA-PVE-Official-Valguero549 - (v321.1)","37.10.127.70","27015","7777"
"EU-PVE-Official-CrystalIsles864 - (v321.1)","46.251.238.169","27021","7783"
"EU-PVP-Official-TheCenter793 - (v321.1)","46.251.238.161","27019","7781"
"EU-PVE-Official-CrystalIsles860 - (v321.1)","46.251.238.168","27021","7783"
"NA-PVP-Official-TheIsland337 - (v321.1)","85.190.152.81","27019","7781"
"NA-PVE-Official-Valguero557 - (v321.1)","85.190.158.64","27017","7779"
"NA-PVP-Official-TheIsland181 - (v321.1)","85.190.158.32","27017","7779"
"NA-PVP-Official-TheCenter412 - (v321.1)","85.190.152.59","27019","7781"
"EU-PVE-Official-CrystalIsles859 - (v321.1)","46.251.238.168","27019","7781"
"NA-PVE-Official-Valguero558 - (v321.1)","85.190.152.10","27017","7779"
"EU-PVP-Official-Extinction496 - (v321.1)","5.101.166.200","27017","7779"
"EU-PVP-Official-Aberration243 - (v321.1)","85.190.155.191","27015","7777"
"EU-PVE-Official-CrystalIsles874 - (v321.1)","46.251.238.179","27015","7777"
"EU-PVP-Official-TheIsland1 - (v321.1)","85.190.148.207","27015","7777"
"EU-PVE-Official-TheIsland45 - (v321.1)","5.101.166.183","27015","7777"
"EU-PVP-Official-Valguero544 - (v321.1)","85.190.155.35","27019","7781"
"NA-PVP-Official-GenOne617 - (v321.1)","85.190.152.253","27019","7781"
"NA-PVP-Official-Extinction-SmallTribes67 - (v321.1)","37.10.127.62","27019","7781"
"NA-PVP-Official-Ragnarok776 - (v321.1)","95.156.213.140","27021","7783"
"OC-PVP-Official-GenOne704 - (v321.1)","128.0.115.18","27029","7791"
"EU-PVP-Official-TheIsland5 - (v321.1)","85.190.155.35","27015","7777"
"EU-PVE-Official-Ragnarok434 - (v321.1)","5.101.166.66","27015","7777"
"EU-PVP-Official-TheIsland2 - (v321.1)","85.190.148.231","27021","7783"
"EU-PVE-Official-GenOne652 - (v321.1)","5.101.166.99","27017","7779"
"OC-PVE-Official-Ragnarok96 - (v321.1)","128.0.115.20","27023","7785"
"NA-PVE-Official-TheIsland50 - (v321.1)","85.190.157.157","27015","7777"
"NA-PVP-Official-GenOne624 - (v321.1)","85.190.156.73","27021","7783"
"EU-PVP-Official-Extinction485 - (v321.1)","5.101.166.198","27021","7783"
"NA-PVP-Official-Valguero566 - (v321.1)","85.190.152.73","27017","7779"
"LEGACY-The-EU-PVE-Ragnarok35 - (v321.1)","5.101.166.141","27017","7779"
"NA-PVE-Official-Extinction504 - (v321.1)","37.10.127.66","27017","7779"
"NA-PVP-Official-Valguero-SmallTribes75 - (v321.1)","31.214.128.21","27017","7779"
"EU-PVP-Official-TheCenter792 - (v321.1)","46.251.238.161","27017","7779"
"NA-PVP-Official-Aberration300 - (v321.1)","37.10.124.121","27017","7779"
"EU-PVP-Official-ScorchedEarth-ClassicPVP13 - (v321.1)","5.101.166.5","27021","7783"
"EU-PVP-Official-GenOne680 - (v321.1)","85.190.155.153","27017","7779"
"EU-PVE-Official-CrystalIsles873 - (v321.1)","46.251.238.171","27023","7785"
"EU-PVE-Official-CrystalIsles857 - (v321.1)","46.251.238.167","27023","7785"
"EU-PVP-Official-Extinction478 - (v321.1)","5.101.166.197","27015","7777"
"NA-PVE-Official-Extinction458 - (v321.1)","85.190.156.52","27017","7779"
"NA-PVE-Official-TheIsland341 - (v321.1)","85.190.152.76","27015","7777"
"NA-PVP-Valguero-CrossArk9 - (v321.1)","85.190.159.40","27015","7777"
"EU-PVP-Official-Aberration248 - (v321.1)","85.190.155.192","27017","7779"
"NA-PVP-Official-TheIsland32 - (v321.1)","85.190.158.42","27017","7779"
"EU-PVP-Official-TheCenter203 - (v321.1)","5.101.166.138","27017","7779"
"NA-PVE-Official-Extinction457 - (v321.1)","85.190.156.52","27015","7777"
"EU-PVE-Official-CrystalIsles866 - (v321.1)","46.251.238.169","27025","7787"
"NA-PVP-Official-Extinction449 - (v321.1)","85.190.152.10","27015","7777"
"NA-PVP-Official-TheIsland887 - (v321.1)","95.156.213.159","27021","7783"
"NA-PVP-Official-TheIsland28 - (v321.1)","85.190.158.34","27015","7777"
"EU-PVP-TheCenter-CrossArk11 - (v321.1)","46.251.238.108","27015","7777"
"OC-PVP-Official-Extinction488 - (v321.1)","128.0.115.24","27021","7783"
"NA-PVP-Official-TheIsland724 - (v321.1)","85.190.152.250","27021","7783"
"NA-PVP-Official-TheCenter726 - (v321.1)","37.10.124.238","27017","7779"
"EU-PVP-Official-TheIsland11 - (v321.1)","85.190.155.82","27015","7777"
"LEGACY-PVE-EU-CrystalIsles940 - (v321.1)","46.251.238.177","27015","7777"
"EU-PVE-Official-Valguero512 - (v321.1)","85.190.148.226","27023","7785"
"EU-PVE-Official-Extinction469 - (v321.1)","5.101.166.233","27017","7779"
"EU-PVP-Official-TheIsland175 - (v321.1)","85.190.148.230","27019","7781"
"NA-PVE-Official-TheIsland340 - (v321.1)","37.10.127.14","27017","7779"
"OC-PVE-Official-TheIsland97 - (v321.1)","128.0.115.21","27021","7783"
"NA-PVE-Official-Valguero556 - (v321.1)","85.190.158.64","27015","7777"
"NA-PVP-TheCenter-CrossArk10 - (v321.1)","37.10.124.241","27017","7779"
"EU-PVE-Official-GenOne646 - (v321.1)","85.190.155.138","27019","7781"
"EU-PVE-Official-Extinction468 - (v321.1)","85.190.154.187","27017","7779"
"EU-PVE-Official-GenOne663 - (v321.1)","46.251.238.153","27019","7781"
"NA-PVP-Official-TheIsland410 - (v321.1)","85.190.152.59","27015","7777"
"EU-PVE-Official-GenOne655 - (v321.1)","85.190.155.173","27021","7783"
"EU-PVP-Official-TheCenter362 - (v321.1)","85.190.155.80","27019","7781"
"EU-PVE-Official-Valguero518 - (v321.1)","46.251.238.155","27015","7777"
"EU-PVP-Official-TheIsland332 - (v321.1)","85.190.148.214","27021","7783"
"EU-PVE-Official-TheIsland44 - (v321.1)","85.190.155.143","27015","7777"
"NA-PVE-Official-GenOne594 - (v321.1)","85.190.158.47","27019","7781"
"EU-PVE-Official-Valguero521 - (v321.1)","5.101.166.209","27017","7779"
"EU-PVP-Official-GenOne668 - (v321.1)","85.190.148.206","27023","7785"
"NA-PVP-Official-TheIsland24 - (v321.1)","85.190.157.159","27015","7777"
"EU-PVE-Official-Extinction462 - (v321.1)","85.190.154.187","27015","7777"
"OC-PVP-Official-GenOne701 - (v321.1)","128.0.115.17","27031","7793"
"LEGACY-PVE-NA-CrystalIsles939 - (v321.1)","95.156.213.159","27015","7777"
"NA-PVP-Official-ScorchedEarth771 - (v321.1)","95.156.213.137","27023","7785"
"EU-PVE-Official-TheIsland79 - (v321.1)","31.214.160.228","27015","7777"
"NA-PVE-Official-GenOne598 - (v321.1)","85.190.157.165","27023","7785"
"OC-PVP-Official-CrystalIsles828 - (v321.1)","128.0.115.40","27017","7779"
"NA-PVP-Official-TheIsland35 - (v321.1)","85.190.158.47","27015","7777"
"EU-PVP-Official-Extinction471 - (v321.1)","5.101.166.195","27017","7779"
"EU-PVE-Official-Ragnarok389 - (v321.1)","46.251.238.152","27017","7779"
"NA-PVP-Official-TheIsland26 - (v321.1)","85.190.152.14","27019","7781"
"EU-PVP-Official-CrystalIsles822 - (v321.1)","46.251.238.170","27017","7779"
"NA-PVE-Official-Valguero564 - (v321.1)","85.190.152.252","27019","7781"
"OC-PVE-Official-Valguero581 - (v321.1)","128.0.115.23","27021","7783"
"EU-PVE-Official-Valguero525 - (v321.1)","46.251.238.151","27017","7779"
"OC-PVP-Official-Ragnarok800 - (v321.1)","128.0.115.38","27017","7779"
"EU-PVP-Official-TheCenter-ClassicPVP4 - (v321.1)","85.190.154.31","27015","7777"
"NA-PVE-Official-GenOne584 - (v321.1)","85.190.158.29","27019","7781"
"EU-PVP-Official-Ragnarok788 - (v321.1)","46.251.238.159","27023","7785"
"NA-OfflineRaidProtection-Extinction-CrossArk6 - (v321.1)","85.190.152.14","27017","7779"
"NA-PVP-Official-Valguero568 - (v321.1)","85.190.152.254","27015","7777"
"EU-PVP-Official-GenOne675 - (v321.1)","85.190.148.232","27019","7781"
"EU-PVP-Official-GenOne670 - (v321.1)","5.101.166.10","27023","7785"
"OC-PVE-Official-Extinction487 - (v321.1)","128.0.115.24","27019","7781"
"Asia-PVP-Ragnarok103 - (v321.1)","183.131.206.34","27017","7779"
"OC-PVP-Official-CrystalIsles827 - (v321.1)","128.0.115.40","27015","7777"
"NA-PVE-Official-CrystalIsles851 - (v321.1)","95.156.213.163","27017","7779"
"Asia-PVP-Official-Ragnarok-ARKpocalypse4 - (v321.1)","36.27.209.170","27015","7777"
"OC-PVP-Official-CrystalIsles829 - (v321.1)","128.0.115.40","27019","7781"
"NA-PVP-Official-TheIsland33 - (v321.1)","85.190.158.44","27015","7777"
"NA-PVP-Official-GenOne770 - (v321.1)","95.156.213.137","27021","7783"
"NA-PVP-Official-TheCenter415 - (v321.1)","85.190.152.33","27019","7781"
"LEGACY-PVE-EU-Extinction919 - (v321.1)","5.101.166.192","27017","7779"
"NA-PVE-Official-GenOne583 - (v321.1)","85.190.157.163","27021","7783"
"NA-PVP-Valguero-CrossArk10 - (v321.1)","37.10.127.73","27015","7777"
"EU-PVP-Official-ScorchedEarth435 - (v321.1)","5.101.166.66","27017","7779"
"EU-OfflineRaidProtection-Aberration-CrossArk5 - (v321.1)","85.190.155.174","27017","7779"
"OC-PVE-Official-Ragnarok69 - (v321.1)","128.0.115.22","27017","7779"
"NA-PVP-Official-GenOne623 - (v321.1)","85.190.152.59","27021","7783"
"NA-PVP-Official-Extinction769 - (v321.1)","95.156.213.136","27023","7785"
"NA-PVP-TheIsland-CrossArk10 - (v321.1)","37.10.124.241","27015","7777"
"EU-PVP-Official-Valguero711 - (v321.1)","85.190.155.172","27019","7781"
"EU-PVP-Official-Valguero531 - (v321.1)","46.251.238.180","27017","7779"
"Asia-PVP-TheIsland140 - (v321.1)","36.27.209.37","27017","7779"
"NA-PVP-Official-CrystalIsles814 - (v321.1)","95.156.213.154","27017","7779"
"EU-PVP-Official-TheIsland329 - (v321.1)","46.251.238.104","27015","7777"
"EU-PVE-Official-CrystalIsles862 - (v321.1)","46.251.238.168","27025","7787"
"NA-PVP-Official-Valguero575 - (v321.1)","85.190.158.36","27017","7779"
"OC-PVE-Official-Aberration759 - (v321.1)","128.0.115.33","27015","7777"
"NA-PVE-Official-Ragnarok194 - (v321.1)","85.190.153.62","27017","7779"
"NA-PVP-Official-ScorchedEarth52 - (v321.1)","85.190.158.29","27017","7779"
"LEGACY-The-Asia-PVE-OfficialServer494 - (v321.1)","128.0.113.53","27017","7779"
"NA-PVP-Official-ScorchedEarth41 - (v321.1)","37.10.127.11","27017","7779"
"EU-PVP-Official-TheIsland168 - (v321.1)","85.190.148.228","27017","7779"
"NA-PVP-Official-TheCenter59 - (v321.1)","95.156.213.156","27015","7777"
"NA-PVE-Official-Extinction505 - (v321.1)","37.10.127.66","27019","7781"
"NA-PVP-Official-TheIsland336 - (v321.1)","85.190.157.156","27019","7781"
"EU-PVP-Official-TheCenter366 - (v321.1)","85.190.155.87","27019","7781"
"EU-PVE-Official-CrystalIsles863 - (v321.1)","46.251.238.169","27019","7781"
"EU-PVP-Official-Aberration253 - (v321.1)","85.190.155.193","27019","7781"
"EU-PVE-Official-GenOne641 - (v321.1)","46.251.238.179","27017","7779"
"EU-PVP-Official-Valguero532 - (v321.1)","5.101.166.106","27015","7777"
"NA-PVP-Official-Valguero728 - (v321.1)","37.10.124.238","27021","7783"
"NA-PVP-Official-Valguero578 - (v321.1)","85.190.158.51","27017","7779"
"NA-PVE-Official-GenOne-FreeBuildNoMissions708 - (v321.1)","85.190.156.53","27015","7777"
"NA-PVP-Official-TheCenter57 - (v321.1)","85.190.158.67","27019","7781"
"OC-PVP-Official-TheIsland798 - (v321.1)","128.0.115.39","27019","7781"
"EU-PVP-Official-Extinction473 - (v321.1)","5.101.166.195","27021","7783"
"NA-PVP-Official-TheIsland29 - (v321.1)","37.10.127.72","27015","7777"
"NA-PVP-Official-GenOne615 - (v321.1)","85.190.152.252","27021","7783"
"EU-PVP-Official-CrystalIsles821 - (v321.1)","46.251.238.170","27015","7777"
"EU-PVE-Official-GenOne638 - (v321.1)","85.190.148.231","27017","7779"
"NA-PVP-Official-TheIsland30 - (v321.1)","37.10.127.72","27017","7779"
"NA-PVP-Official-Valguero574 - (v321.1)","85.190.158.36","27015","7777"
"EU-PVP-Official-TheCenter365 - (v321.1)","85.190.155.84","27019","7781"
"EU-PVP-Official-CrystalIsles817 - (v321.1)","46.251.238.168","27015","7777"
"EU-PVP-Official-Ragnarok789 - (v321.1)","46.251.238.160","27021","7783"
"NA-PVP-Official-Aberration290 - (v321.1)","37.10.124.118","27021","7783"
"NA-PVE-Official-Valguero552 - (v321.1)","85.190.153.7","27017","7779"
